NOP: 60
NINT: 15
0 44 4
44 82 5
82 101 6
101 119 7
119 164 8
164 192 9
192 226 10
226 258 9
258 295 8
295 331 7
331 365 6
365 403 5
403 446 4
446 482 3
482 300000 2
1 79 92
2 94 385
3 28 44
4 76 405
5 59 413
6 67 234
7 86 576
8 28 149
9 74 78
10 87 516
11 54 519
12 36 154
13 65 497
14 62 359
15 93 517
16 60 245
17 61 430
18 65 396
19 98 392
20 43 492
21 35 328
22 42 218
23 51 433
24 74 519
25 91 123
26 34 205
27 23 256
28 43 162
29 75 309
30 49 416
31 22 110
32 90 473
33 73 207
34 88 204
35 83 572
36 61 438
37 37 504
38 58 322
39 54 499
40 79 516
41 38 473
42 66 218
43 95 508
44 21 218
45 59 92
46 24 91
47 58 131
48 64 120
49 88 351
50 68 397
51 69 189
52 85 523
53 31 363
54 84 354
55 74 88
56 44 77
57 35 537
58 47 171
59 85 511
60 87 242
