NOP: 60
NINT: 18
0 28 1
28 69 2
69 100 3
100 127 4
127 169 5
169 221 6
221 261 7
261 295 8
295 326 9
326 358 10
358 386 9
386 414 8
414 443 7
443 483 6
483 510 5
510 551 4
551 573 3
573 300000 2
1 53 222
2 81 597
3 54 218
4 83 146
5 82 172
6 75 605
7 96 229
8 25 352
9 56 221
10 36 230
11 20 512
12 87 419
13 95 613
14 56 230
15 90 226
16 45 418
17 53 328
18 32 84
19 62 324
20 38 264
21 98 205
22 55 95
23 26 539
24 37 583
25 63 410
26 77 112
27 81 245
28 59 468
29 45 425
30 37 77
31 60 466
32 49 183
33 50 181
34 76 472
35 29 405
36 70 153
37 35 615
38 93 306
39 94 225
40 96 196
41 45 281
42 66 467
43 25 395
44 95 244
45 67 162
46 35 192
47 58 118
48 31 496
49 47 559
50 54 596
51 33 379
52 51 67
53 49 459
54 78 474
55 49 95
56 77 504
57 82 321
58 44 273
59 35 424
60 34 628
