NOP: 60
NINT: 13
0 22 6
22 60 7
60 107 8
107 146 9
146 164 10
164 209 9
209 243 8
243 270 7
270 305 6
305 345 5
345 388 4
388 411 3
411 300000 2
1 44 436
2 23 212
3 36 473
4 51 115
5 79 466
6 52 213
7 68 316
8 86 437
9 25 217
10 52 131
11 28 242
12 36 278
13 85 510
14 29 379
15 53 301
16 92 236
17 95 331
18 76 370
19 80 290
20 35 87
21 27 56
22 53 132
23 23 76
24 47 166
25 84 513
26 38 315
27 21 57
28 65 460
29 97 177
30 24 33
31 54 478
32 82 192
33 55 178
34 21 69
35 58 144
36 35 252
37 91 336
38 88 368
39 89 435
40 71 438
41 77 457
42 29 459
43 44 189
44 44 58
45 66 349
46 98 471
47 22 414
48 41 44
49 69 409
50 77 249
51 76 304
52 89 393
53 85 362
54 49 378
55 53 437
56 41 265
57 57 83
58 25 64
59 88 501
60 62 484
