NOP: 60
NINT: 18
0 37 1
37 67 2
67 91 3
91 135 4
135 173 5
173 209 6
209 253 7
253 285 8
285 320 9
320 348 10
348 383 9
383 425 8
425 462 7
462 497 6
497 527 5
527 570 4
570 614 3
614 300000 2
1 43 558
2 92 158
3 98 318
4 61 642
5 47 592
6 37 52
7 46 69
8 44 392
9 80 194
10 88 298
11 37 462
12 74 125
13 97 240
14 48 644
15 42 532
16 35 387
17 28 111
18 85 262
19 68 460
20 64 473
21 57 529
22 65 159
23 39 67
24 96 395
25 57 274
26 69 569
27 35 353
28 82 440
29 81 502
30 46 430
31 83 169
32 20 446
33 67 123
34 62 499
35 22 321
36 59 608
37 66 190
38 75 165
39 65 113
40 62 173
41 35 211
42 71 139
43 44 566
44 53 449
45 40 350
46 89 202
47 93 139
48 71 623
49 67 256
50 84 137
51 35 478
52 63 594
53 30 547
54 90 191
55 29 647
56 92 536
57 23 452
58 47 506
59 77 192
60 50 241
