NOP: 60
NINT: 18
0 32 1
32 72 2
72 106 3
106 148 4
148 179 5
179 208 6
208 249 7
249 285 8
285 318 9
318 352 10
352 401 9
401 449 8
449 499 7
499 533 6
533 566 5
566 612 4
612 656 3
656 300000 2
1 28 341
2 72 508
3 97 599
4 80 283
5 44 136
6 87 317
7 51 226
8 23 282
9 42 179
10 98 581
11 50 538
12 46 92
13 62 434
14 62 143
15 26 566
16 36 118
17 57 586
18 73 242
19 70 329
20 88 220
21 85 529
22 41 154
23 98 562
24 29 142
25 82 588
26 68 551
27 94 252
28 61 381
29 24 605
30 62 224
31 50 147
32 60 513
33 81 615
34 65 212
35 29 260
36 71 193
37 36 202
38 55 86
39 88 263
40 83 159
41 54 350
42 62 67
43 67 437
44 40 129
45 50 111
46 48 97
47 55 397
48 35 646
49 42 237
50 83 211
51 99 173
52 26 341
53 72 387
54 65 156
55 37 127
56 74 279
57 91 641
58 78 513
59 28 161
60 62 351
