NOP: 60
NINT: 18
0 34 1
34 71 2
71 101 3
101 142 4
142 168 5
168 190 6
190 221 7
221 249 8
249 292 9
292 322 10
322 349 9
349 389 8
389 409 7
409 434 6
434 472 5
472 504 4
504 523 3
523 300000 2
1 96 236
2 87 391
3 56 425
4 75 197
5 38 106
6 37 45
7 36 142
8 48 208
9 62 276
10 23 435
11 84 397
12 98 437
13 41 100
14 67 238
15 84 532
16 36 177
17 43 463
18 58 523
19 44 76
20 59 370
21 69 365
22 28 451
23 49 75
24 95 167
25 78 147
26 81 366
27 23 176
28 69 126
29 77 330
30 70 637
31 86 301
32 22 174
33 54 530
34 66 367
35 71 592
36 86 340
37 58 272
38 63 414
39 96 565
40 51 416
41 86 553
42 58 578
43 26 51
44 71 79
45 25 461
46 90 299
47 52 304
48 64 164
49 75 161
50 69 336
51 77 644
52 91 280
53 35 35
54 38 270
55 22 163
56 40 42
57 86 488
58 20 348
59 29 398
60 62 600
