NOP: 60
NINT: 16
0 45 3
45 73 4
73 111 5
111 143 6
143 180 7
180 209 8
209 251 9
251 291 10
291 333 9
333 382 8
382 414 7
414 464 6
464 494 5
494 523 4
523 579 3
579 300000 2
1 66 544
2 39 400
3 96 103
4 92 203
5 66 82
6 63 330
7 45 469
8 98 551
9 92 171
10 42 305
11 52 259
12 67 548
13 81 130
14 97 285
15 57 591
16 76 235
17 88 653
18 53 76
19 52 132
20 59 410
21 56 82
22 59 217
23 80 305
24 51 369
25 56 178
26 56 122
27 58 61
28 32 400
29 74 426
30 43 321
31 73 611
32 96 242
33 82 435
34 34 406
35 95 483
36 48 81
37 82 614
38 21 291
39 45 113
40 98 169
41 26 533
42 97 438
43 38 350
44 86 262
45 42 124
46 91 141
47 62 394
48 21 118
49 94 566
50 51 241
51 92 624
52 31 43
53 79 476
54 55 438
55 89 149
56 58 95
57 66 539
58 74 411
59 84 320
60 82 615
