NOP: 60
NINT: 18
0 42 1
42 70 2
70 104 3
104 147 4
147 171 5
171 207 6
207 249 7
249 282 8
282 318 9
318 360 10
360 384 9
384 425 8
425 453 7
453 482 6
482 528 5
528 556 4
556 587 3
587 300000 2
1 35 237
2 69 364
3 88 178
4 53 193
5 69 479
6 56 215
7 36 524
8 41 594
9 93 430
10 40 218
11 32 379
12 68 96
13 54 218
14 63 326
15 36 109
16 94 178
17 93 121
18 98 518
19 38 355
20 68 293
21 65 275
22 88 568
23 60 496
24 80 579
25 24 155
26 95 155
27 26 544
28 98 152
29 29 352
30 69 469
31 93 430
32 80 96
33 28 411
34 49 184
35 36 110
36 66 320
37 47 483
38 73 392
39 33 511
40 29 525
41 22 265
42 61 291
43 30 604
44 68 474
45 77 261
46 98 444
47 48 218
48 29 464
49 84 484
50 52 411
51 42 349
52 33 242
53 63 143
54 36 572
55 94 221
56 77 318
57 68 154
58 25 129
59 54 93
60 87 484
