NOP: 60
NINT: 16
0 41 3
41 93 4
93 142 5
142 174 6
174 202 7
202 248 8
248 279 9
279 320 10
320 363 9
363 404 8
404 442 7
442 483 6
483 518 5
518 557 4
557 580 3
580 300000 2
1 61 277
2 70 129
3 30 519
4 95 180
5 96 336
6 43 72
7 36 38
8 55 302
9 53 542
10 31 392
11 89 208
12 21 266
13 75 126
14 54 323
15 99 258
16 74 228
17 92 163
18 47 496
19 25 605
20 85 478
21 67 456
22 73 288
23 94 410
24 40 407
25 31 264
26 99 519
27 26 154
28 59 196
29 32 246
30 95 129
31 49 354
32 90 549
33 71 525
34 84 197
35 78 197
36 61 66
37 96 517
38 32 305
39 21 526
40 32 247
41 79 578
42 90 289
43 92 102
44 85 600
45 66 623
46 22 95
47 89 150
48 62 176
49 27 414
50 90 128
51 73 283
52 32 277
53 31 557
54 93 202
55 39 420
56 85 272
57 95 497
58 75 302
59 42 498
60 48 486
