NOP: 60
NINT: 17
0 54 2
54 105 3
105 143 4
143 183 5
183 220 6
220 259 7
259 297 8
297 325 9
325 354 10
354 391 9
391 427 8
427 471 7
471 509 6
509 546 5
546 595 4
595 637 3
637 300000 2
1 40 584
2 54 104
3 67 407
4 66 196
5 20 414
6 40 318
7 33 479
8 40 178
9 70 412
10 67 478
11 27 506
12 30 584
13 56 533
14 66 549
15 49 205
16 24 133
17 53 483
18 84 144
19 22 134
20 76 503
21 52 58
22 95 207
23 84 226
24 22 338
25 83 257
26 88 272
27 64 198
28 47 116
29 44 120
30 96 469
31 59 224
32 37 43
33 87 519
34 27 431
35 43 411
36 52 252
37 23 152
38 67 107
39 82 321
40 73 356
41 59 311
42 80 199
43 24 240
44 55 311
45 85 196
46 49 324
47 53 133
48 92 427
49 33 49
50 95 518
51 72 477
52 57 92
53 42 216
54 52 83
55 96 247
56 30 594
57 90 182
58 68 497
59 70 571
60 66 478
