NOP: 60
NINT: 17
0 32 2
32 70 3
70 108 4
108 136 5
136 166 6
166 195 7
195 238 8
238 270 9
270 304 10
304 340 9
340 383 8
383 423 7
423 460 6
460 487 5
487 520 4
520 548 3
548 300000 2
1 59 526
2 83 91
3 41 206
4 45 472
5 65 450
6 63 311
7 85 330
8 74 279
9 37 189
10 34 79
11 47 236
12 69 441
13 82 153
14 79 229
15 34 531
16 30 186
17 77 451
18 70 526
19 53 574
20 54 156
21 49 111
22 40 128
23 38 117
24 25 305
25 83 353
26 31 224
27 48 417
28 22 226
29 32 175
30 22 354
31 93 310
32 58 230
33 99 419
34 91 442
35 76 169
36 29 99
37 26 226
38 82 92
39 71 271
40 81 272
41 75 87
42 30 233
43 73 137
44 48 417
45 72 224
46 74 118
47 25 234
48 61 254
49 32 536
50 66 156
51 84 389
52 28 218
53 33 398
54 68 197
55 37 276
56 53 487
57 67 421
58 80 372
59 37 383
60 70 173
