NOP: 60
NINT: 17
0 46 2
46 85 3
85 127 4
127 159 5
159 201 6
201 243 7
243 276 8
276 323 9
323 361 10
361 392 9
392 442 8
442 471 7
471 497 6
497 530 5
530 574 4
574 610 3
610 300000 2
1 47 431
2 45 153
3 29 343
4 72 226
5 82 152
6 46 265
7 61 501
8 69 350
9 94 258
10 65 577
11 78 239
12 93 341
13 97 154
14 62 344
15 48 401
16 49 56
17 69 593
18 91 332
19 60 600
20 23 242
21 63 103
22 53 507
23 52 70
24 45 512
25 35 304
26 90 433
27 52 316
28 74 444
29 44 625
30 90 452
31 74 134
32 72 342
33 54 613
34 22 517
35 57 258
36 81 217
37 66 137
38 21 285
39 47 407
40 72 154
41 31 297
42 86 304
43 57 136
44 91 210
45 42 485
46 39 154
47 51 235
48 92 92
49 97 333
50 73 183
51 31 150
52 70 455
53 45 124
54 54 183
55 62 198
56 77 597
57 83 563
58 52 288
59 28 238
60 80 171
