NOP: 60
NINT: 17
0 19 2
19 45 3
45 85 4
85 123 5
123 170 6
170 188 7
188 228 8
228 267 9
267 310 10
310 352 9
352 389 8
389 421 7
421 450 6
450 491 5
491 523 4
523 559 3
559 300000 2
1 39 367
2 39 234
3 57 581
4 76 287
5 81 487
6 23 556
7 99 136
8 36 130
9 56 70
10 55 636
11 64 152
12 37 65
13 98 145
14 98 259
15 66 255
16 67 158
17 50 55
18 54 258
19 25 353
20 82 439
21 51 85
22 20 463
23 32 98
24 86 280
25 67 224
26 79 546
27 32 260
28 51 125
29 91 280
30 84 393
31 73 216
32 49 58
33 93 268
34 73 352
35 23 189
36 74 591
37 56 141
38 57 129
39 82 566
40 53 625
41 90 479
42 69 122
43 31 135
44 80 488
45 80 617
46 52 598
47 39 84
48 98 183
49 69 273
50 98 605
51 35 308
52 44 490
53 43 49
54 76 383
55 66 498
56 98 397
57 83 629
58 39 80
59 38 572
60 88 529
