NOP: 60
NINT: 17
0 32 2
32 67 3
67 111 4
111 140 5
140 170 6
170 202 7
202 224 8
224 262 9
262 288 10
288 313 9
313 343 8
343 390 7
390 418 6
418 455 5
455 485 4
485 519 3
519 300000 2
1 33 47
2 43 186
3 23 348
4 20 489
5 43 75
6 80 300
7 71 332
8 53 194
9 54 365
10 43 185
11 35 294
12 92 459
13 52 312
14 35 489
15 25 407
16 93 400
17 20 345
18 82 251
19 27 426
20 40 515
21 74 212
22 27 202
23 35 254
24 23 154
25 33 178
26 89 412
27 31 487
28 41 169
29 44 156
30 39 525
31 32 160
32 90 204
33 80 525
34 33 186
35 21 158
36 71 174
37 87 341
38 75 231
39 48 399
40 48 165
41 81 83
42 32 312
43 86 141
44 45 229
45 21 95
46 56 224
47 99 195
48 75 95
49 78 133
50 46 216
51 72 96
52 66 218
53 50 68
54 46 284
55 29 361
56 37 385
57 88 291
58 88 353
59 22 298
60 23 483
