NOP: 60
NINT: 16
0 52 3
52 95 4
95 150 5
150 183 6
183 218 7
218 259 8
259 294 9
294 334 10
334 372 9
372 405 8
405 454 7
454 507 6
507 547 5
547 584 4
584 619 3
619 300000 2
1 69 104
2 80 92
3 66 354
4 78 105
5 50 561
6 90 270
7 48 434
8 37 392
9 34 488
10 79 626
11 53 495
12 38 142
13 35 356
14 34 215
15 72 324
16 93 314
17 59 558
18 87 485
19 62 558
20 60 129
21 65 376
22 94 607
23 95 542
24 99 104
25 91 192
26 51 52
27 87 91
28 64 552
29 29 72
30 91 355
31 33 497
32 80 284
33 77 603
34 88 196
35 39 394
36 42 196
37 40 183
38 64 137
39 63 232
40 65 354
41 30 215
42 79 263
43 52 62
44 97 190
45 63 348
46 57 117
47 95 120
48 93 476
49 40 97
50 47 327
51 98 547
52 39 353
53 94 483
54 94 504
55 48 373
56 91 456
57 22 168
58 94 407
59 49 301
60 88 462
