NOP: 60
NINT: 16
0 45 3
45 93 4
93 124 5
124 157 6
157 185 7
185 230 8
230 269 9
269 300 10
300 336 9
336 373 8
373 410 7
410 440 6
440 489 5
489 532 4
532 557 3
557 300000 2
1 95 398
2 52 218
3 60 196
4 34 126
5 44 201
6 96 465
7 38 375
8 30 193
9 28 38
10 53 388
11 94 372
12 92 542
13 38 157
14 77 262
15 48 401
16 93 326
17 99 399
18 70 450
19 40 367
20 81 572
21 25 379
22 83 458
23 81 295
24 60 483
25 83 123
26 75 421
27 28 155
28 92 180
29 59 266
30 73 503
31 57 237
32 64 121
33 71 379
34 52 554
35 20 537
36 77 208
37 56 157
38 90 433
39 74 101
40 81 255
41 21 243
42 28 508
43 45 48
44 77 233
45 20 555
46 45 151
47 82 201
48 73 204
49 36 137
50 56 451
51 25 226
52 77 235
53 99 428
54 21 372
55 34 292
56 74 215
57 32 128
58 61 186
59 48 178
60 60 528
