NOP: 60
NINT: 15
0 48 4
48 83 5
83 114 6
114 140 7
140 161 8
161 197 9
197 231 10
231 269 9
269 296 8
296 328 7
328 370 6
370 400 5
400 441 4
441 480 3
480 300000 2
1 66 346
2 52 355
3 95 407
4 41 130
5 54 433
6 67 196
7 92 221
8 74 448
9 90 426
10 75 485
11 89 456
12 28 163
13 29 439
14 61 256
15 44 416
16 85 178
17 39 361
18 59 292
19 82 433
20 97 490
21 80 541
22 56 388
23 83 550
24 57 163
25 37 128
26 22 362
27 38 230
28 55 273
29 69 282
30 51 127
31 24 330
32 28 369
33 39 395
34 99 270
35 28 387
36 64 76
37 28 548
38 76 402
39 61 209
40 59 392
41 59 240
42 72 496
43 58 307
44 59 460
45 25 57
46 38 394
47 83 471
48 29 137
49 72 167
50 39 499
51 71 449
52 96 210
53 76 454
54 20 263
55 59 266
56 81 472
57 32 335
58 78 125
59 97 308
60 87 255
