NOP: 60
NINT: 15
0 49 4
49 95 5
95 139 6
139 177 7
177 206 8
206 240 9
240 270 10
270 316 9
316 345 8
345 370 7
370 395 6
395 438 5
438 477 4
477 515 3
515 300000 2
1 93 530
2 81 213
3 37 80
4 44 573
5 98 304
6 38 454
7 85 147
8 44 279
9 63 517
10 41 462
11 84 350
12 85 128
13 99 451
14 59 156
15 80 317
16 67 89
17 44 215
18 28 97
19 59 305
20 81 226
21 51 172
22 98 259
23 65 404
24 21 297
25 75 431
26 99 272
27 44 459
28 36 243
29 92 506
30 83 344
31 21 387
32 53 358
33 33 50
34 54 439
35 94 345
36 64 479
37 90 105
38 96 152
39 43 231
40 48 454
41 25 499
42 61 493
43 72 501
44 54 577
45 75 341
46 79 232
47 40 407
48 58 87
49 30 555
50 83 327
51 27 395
52 74 93
53 30 42
54 38 574
55 44 89
56 93 274
57 22 326
58 84 180
59 36 139
60 75 222
