NOP: 60
NINT: 17
0 42 2
42 68 3
68 96 4
96 125 5
125 149 6
149 191 7
191 238 8
238 261 9
261 288 10
288 324 9
324 357 8
357 389 7
389 436 6
436 480 5
480 517 4
517 548 3
548 300000 2
1 96 104
2 48 135
3 31 581
4 46 264
5 26 268
6 98 469
7 37 163
8 95 489
9 46 332
10 46 220
11 96 384
12 28 555
13 52 487
14 53 87
15 26 169
16 74 248
17 82 388
18 77 537
19 58 567
20 56 223
21 75 492
22 35 342
23 62 429
24 66 292
25 21 189
26 49 569
27 25 112
28 74 94
29 90 309
30 79 421
31 63 495
32 38 154
33 74 161
34 52 356
35 20 180
36 36 593
37 96 525
38 84 122
39 95 593
40 58 443
41 55 239
42 83 397
43 97 611
44 63 290
45 73 81
46 81 524
47 54 511
48 56 93
49 56 116
50 41 400
51 32 227
52 92 566
53 72 426
54 82 106
55 50 89
56 37 604
57 50 283
58 31 246
59 60 500
60 63 124
