NOP: 60
NINT: 18
0 29 1
29 71 2
71 104 3
104 135 4
135 163 5
163 206 6
206 243 7
243 279 8
279 310 9
310 342 10
342 364 9
364 390 8
390 437 7
437 466 6
466 499 5
499 539 4
539 577 3
577 300000 2
1 73 510
2 45 436
3 44 462
4 52 309
5 76 275
6 84 380
7 72 81
8 63 78
9 83 574
10 22 55
11 21 413
12 52 217
13 42 72
14 97 148
15 26 237
16 89 529
17 54 297
18 82 227
19 74 108
20 78 184
21 91 349
22 25 569
23 79 392
24 84 114
25 27 416
26 83 459
27 46 588
28 65 596
29 67 501
30 48 352
31 45 324
32 89 514
33 57 127
34 69 125
35 98 552
36 43 243
37 31 324
38 60 279
39 52 154
40 70 158
41 58 490
42 20 103
43 65 70
44 24 114
45 33 59
46 66 523
47 96 375
48 22 223
49 40 321
50 81 212
51 52 342
52 47 327
53 64 107
54 60 92
55 28 513
56 51 267
57 74 506
58 77 471
59 56 489
60 70 409
