NOP: 60
NINT: 16
0 31 3
31 55 4
55 85 5
85 118 6
118 156 7
156 188 8
188 211 9
211 233 10
233 274 9
274 293 8
293 329 7
329 358 6
358 380 5
380 405 4
405 444 3
444 300000 2
1 90 260
2 75 364
3 52 229
4 25 197
5 27 247
6 27 337
7 80 532
8 48 205
9 70 339
10 40 429
11 92 301
12 37 118
13 23 491
14 45 358
15 51 54
16 22 126
17 48 530
18 93 270
19 96 229
20 60 470
21 89 241
22 26 470
23 92 190
24 68 153
25 20 94
26 34 110
27 71 149
28 27 423
29 98 428
30 39 267
31 74 463
32 24 418
33 81 375
34 98 532
35 39 394
36 62 161
37 80 317
38 44 282
39 63 242
40 30 293
41 36 162
42 63 311
43 30 116
44 93 355
45 25 210
46 31 403
47 74 200
48 61 92
49 31 210
50 59 380
51 51 216
52 31 538
53 36 143
54 90 514
55 40 217
56 79 337
57 46 490
58 21 443
59 73 140
60 96 200
