NOP: 60
NINT: 14
0 37 5
37 78 6
78 109 7
109 131 8
131 164 9
164 213 10
213 244 9
244 276 8
276 325 7
325 346 6
346 374 5
374 406 4
406 439 3
439 300000 2
1 43 116
2 91 253
3 20 482
4 40 336
5 65 381
6 35 52
7 69 477
8 64 342
9 99 473
10 40 524
11 23 277
12 93 516
13 90 174
14 89 115
15 47 329
16 22 382
17 36 476
18 92 109
19 48 460
20 92 271
21 70 194
22 71 72
23 47 63
24 68 427
25 77 443
26 86 492
27 37 184
28 83 265
29 31 175
30 24 133
31 53 537
32 41 482
33 78 350
34 25 482
35 95 323
36 46 404
37 39 125
38 59 406
39 30 473
40 81 162
41 82 480
42 63 149
43 30 65
44 63 136
45 38 195
46 62 245
47 68 420
48 33 195
49 71 261
50 92 108
51 36 512
52 24 414
53 71 254
54 77 425
55 69 323
56 99 421
57 57 400
58 44 50
59 90 123
60 25 138
