NOP: 60
NINT: 18
0 28 1
28 49 2
49 73 3
73 106 4
106 133 5
133 163 6
163 200 7
200 235 8
235 268 9
268 293 10
293 335 9
335 366 8
366 397 7
397 434 6
434 470 5
470 505 4
505 541 3
541 300000 2
1 76 373
2 45 95
3 64 244
4 31 507
5 59 389
6 88 553
7 29 481
8 51 241
9 25 245
10 24 319
11 86 487
12 51 62
13 95 326
14 81 151
15 67 338
16 78 82
17 39 95
18 68 165
19 27 51
20 76 497
21 60 346
22 66 313
23 69 315
24 61 525
25 28 453
26 71 460
27 86 102
28 29 302
29 98 327
30 32 180
31 20 301
32 23 397
33 33 296
34 85 247
35 28 62
36 62 75
37 35 342
38 88 517
39 51 433
40 88 157
41 37 392
42 54 566
43 64 377
44 34 276
45 21 241
46 27 484
47 52 79
48 92 166
49 20 411
50 49 506
51 85 358
52 50 446
53 55 64
54 81 214
55 26 231
56 43 283
57 40 402
58 34 365
59 75 230
60 23 152
