NOP: 60
NINT: 9
0 36 10
36 100 9
100 156 8
156 222 7
222 277 6
277 331 5
331 405 4
405 465 3
465 300000 2
1 53 58
2 21 65
3 81 314
4 34 497
5 64 505
6 56 133
7 30 278
8 64 528
9 62 579
10 88 426
11 44 383
12 98 421
13 99 224
14 51 147
15 86 162
16 93 107
17 57 134
18 41 52
19 66 453
20 20 529
21 26 55
22 97 280
23 71 167
24 20 322
25 30 76
26 91 125
27 64 404
28 45 113
29 42 81
30 54 297
31 69 186
32 53 219
33 88 392
34 78 246
35 27 174
36 59 413
37 51 352
38 49 204
39 44 514
40 85 466
41 96 427
42 50 338
43 34 118
44 81 288
45 33 476
46 21 318
47 56 488
48 91 94
49 64 343
50 51 219
51 23 50
52 71 528
53 90 575
54 57 534
55 58 140
56 28 437
57 64 481
58 34 88
59 97 302
60 97 484
