NOP: 60
NINT: 18
0 42 1
42 73 2
73 96 3
96 131 4
131 169 5
169 207 6
207 235 7
235 263 8
263 299 9
299 341 10
341 371 9
371 412 8
412 442 7
442 478 6
478 505 5
505 544 4
544 583 3
583 300000 2
1 33 166
2 55 193
3 23 42
4 22 280
5 39 279
6 22 455
7 44 450
8 99 182
9 61 507
10 82 554
11 63 453
12 93 538
13 92 472
14 79 131
15 29 74
16 74 425
17 95 622
18 72 578
19 48 560
20 95 267
21 35 261
22 50 123
23 23 356
24 90 572
25 26 195
26 71 443
27 84 260
28 39 593
29 86 519
30 50 346
31 67 104
32 43 436
33 21 364
34 42 324
35 97 489
36 99 334
37 64 65
38 22 214
39 98 576
40 40 43
41 28 315
42 87 87
43 31 282
44 92 252
45 29 438
46 73 361
47 61 104
48 51 376
49 59 131
50 22 157
51 76 500
52 64 221
53 24 621
54 60 136
55 40 179
56 94 274
57 72 573
58 77 390
59 45 504
60 23 104
