NOP: 60
NINT: 17
0 35 2
35 63 3
63 97 4
97 128 5
128 182 6
182 219 7
219 253 8
253 284 9
284 320 10
320 356 9
356 405 8
405 448 7
448 485 6
485 513 5
513 554 4
554 590 3
590 300000 2
1 48 395
2 55 405
3 24 146
4 55 307
5 37 582
6 75 320
7 94 406
8 61 257
9 71 237
10 87 122
11 26 32
12 95 410
13 41 429
14 47 106
15 96 289
16 88 232
17 31 199
18 97 217
19 85 193
20 75 257
21 20 35
22 45 171
23 84 275
24 89 394
25 63 301
26 39 189
27 32 560
28 99 321
29 67 85
30 62 549
31 87 609
32 28 379
33 73 95
34 59 76
35 49 72
36 74 220
37 91 336
38 75 274
39 42 473
40 56 240
41 43 164
42 22 604
43 48 94
44 58 389
45 71 624
46 96 606
47 24 377
48 44 253
49 49 342
50 70 531
51 35 46
52 20 262
53 97 319
54 75 88
55 98 566
56 92 568
57 39 85
58 74 518
59 30 480
60 61 426
