NOP: 60
NINT: 17
0 30 2
30 57 3
57 87 4
87 126 5
126 152 6
152 181 7
181 206 8
206 228 9
228 268 10
268 303 9
303 341 8
341 381 7
381 414 6
414 448 5
448 482 4
482 514 3
514 300000 2
1 44 265
2 51 146
3 40 352
4 83 161
5 86 532
6 25 469
7 30 385
8 53 345
9 57 600
10 51 281
11 65 144
12 67 464
13 66 162
14 34 150
15 26 548
16 73 163
17 65 162
18 98 461
19 59 397
20 55 169
21 45 235
22 69 312
23 98 157
24 29 349
25 68 189
26 27 27
27 86 603
28 24 213
29 76 486
30 44 131
31 93 543
32 80 372
33 60 513
34 87 507
35 65 514
36 96 379
37 60 140
38 54 450
39 47 360
40 64 491
41 48 413
42 37 466
43 41 523
44 29 456
45 72 310
46 82 387
47 22 469
48 38 597
49 89 350
50 82 443
51 41 290
52 72 305
53 43 87
54 55 515
55 89 166
56 27 172
57 74 276
58 59 534
59 88 115
60 76 543
