NOP: 60
NINT: 17
0 35 2
35 77 3
77 96 4
96 145 5
145 167 6
167 203 7
203 241 8
241 267 9
267 295 10
295 323 9
323 357 8
357 398 7
398 442 6
442 471 5
471 499 4
499 522 3
522 300000 2
1 90 470
2 84 209
3 65 184
4 94 292
5 86 326
6 89 101
7 83 286
8 24 348
9 64 323
10 55 348
11 26 308
12 40 126
13 28 49
14 29 65
15 28 316
16 46 326
17 58 410
18 57 367
19 53 496
20 86 299
21 75 208
22 21 302
23 82 351
24 20 461
25 97 240
26 86 99
27 77 334
28 26 355
29 21 275
30 76 213
31 46 148
32 78 366
33 66 273
34 28 379
35 22 97
36 26 365
37 48 536
38 69 303
39 89 520
40 28 309
41 47 229
42 24 466
43 73 487
44 46 489
45 42 465
46 28 531
47 98 289
48 91 157
49 33 480
50 79 151
51 81 356
52 84 303
53 21 35
54 41 430
55 83 101
56 40 55
57 89 368
58 77 501
59 48 525
60 38 133
