NOP: 60
NINT: 17
0 31 2
31 70 3
70 91 4
91 130 5
130 146 6
146 175 7
175 199 8
199 225 9
225 255 10
255 281 9
281 306 8
306 339 7
339 362 6
362 391 5
391 419 4
419 444 3
444 300000 2
1 27 355
2 62 213
3 46 77
4 67 342
5 50 389
6 98 115
7 81 523
8 30 206
9 88 147
10 48 248
11 66 506
12 72 335
13 30 188
14 77 109
15 69 309
16 76 289
17 69 244
18 28 199
19 26 348
20 21 487
21 43 540
22 27 289
23 54 280
24 50 409
25 66 404
26 61 354
27 67 367
28 29 106
29 41 203
30 56 195
31 33 162
32 27 396
33 26 485
34 98 147
35 73 504
36 55 154
37 45 82
38 61 350
39 20 83
40 33 137
41 34 526
42 60 384
43 28 85
44 30 266
45 67 291
46 22 383
47 37 464
48 31 471
49 38 404
50 61 139
51 59 504
52 57 196
53 93 396
54 51 113
55 66 109
56 99 387
57 80 518
58 90 355
59 31 100
60 59 320
