NOP: 60
NINT: 18
0 41 1
41 69 2
69 105 3
105 130 4
130 163 5
163 204 6
204 258 7
258 293 8
293 317 9
317 350 10
350 383 9
383 407 8
407 443 7
443 488 6
488 528 5
528 570 4
570 612 3
612 300000 2
1 54 90
2 58 166
3 34 200
4 22 321
5 46 543
6 99 659
7 22 474
8 28 292
9 55 405
10 92 546
11 28 521
12 63 458
13 72 601
14 49 378
15 25 548
16 83 103
17 96 218
18 82 451
19 88 125
20 77 500
21 45 282
22 62 646
23 48 153
24 23 79
25 89 340
26 64 662
27 65 596
28 73 323
29 45 144
30 41 238
31 79 549
32 95 343
33 57 114
34 82 272
35 35 508
36 92 251
37 39 475
38 53 519
39 55 176
40 30 151
41 74 148
42 41 274
43 65 636
44 74 415
45 77 305
46 48 361
47 38 445
48 50 511
49 81 523
50 39 276
51 97 641
52 82 303
53 56 498
54 97 157
55 96 300
56 82 92
57 83 154
58 66 188
59 86 441
60 56 610
