NOP: 60
NINT: 18
0 43 1
43 80 2
80 125 3
125 170 4
170 207 5
207 239 6
239 272 7
272 305 8
305 349 9
349 390 10
390 417 9
417 455 8
455 493 7
493 522 6
522 559 5
559 607 4
607 654 3
654 300000 2
1 76 437
2 96 668
3 87 455
4 52 337
5 95 650
6 42 108
7 75 506
8 82 93
9 94 256
10 87 466
11 70 84
12 52 417
13 29 389
14 51 268
15 43 636
16 33 466
17 26 330
18 30 558
19 96 234
20 83 185
21 56 585
22 28 517
23 48 154
24 92 557
25 80 409
26 37 199
27 48 345
28 74 331
29 50 433
30 69 308
31 92 414
32 70 191
33 92 246
34 51 563
35 37 543
36 99 604
37 64 424
38 96 267
39 66 431
40 71 237
41 36 189
42 33 605
43 47 158
44 45 321
45 73 551
46 95 279
47 40 70
48 31 608
49 41 434
50 37 404
51 83 310
52 80 96
53 51 303
54 65 594
55 99 154
56 98 299
57 49 448
58 78 673
59 59 344
60 82 167
