NOP: 60
NINT: 16
0 54 3
54 86 4
86 120 5
120 182 6
182 234 7
234 276 8
276 312 9
312 357 10
357 418 9
418 438 8
438 492 7
492 531 6
531 574 5
574 630 4
630 686 3
686 300000 2
1 56 565
2 93 436
3 69 384
4 98 232
5 75 186
6 97 473
7 91 220
8 39 150
9 86 192
10 87 169
11 80 342
12 65 78
13 38 347
14 43 359
15 75 131
16 97 447
17 62 190
18 89 115
19 61 221
20 72 283
21 73 132
22 59 529
23 33 315
24 74 262
25 33 511
26 20 199
27 34 86
28 90 495
29 87 238
30 63 583
31 35 300
32 71 528
33 54 178
34 30 236
35 58 392
36 95 221
37 98 315
38 48 421
39 60 230
40 92 272
41 86 217
42 40 344
43 30 102
44 73 263
45 37 617
46 31 412
47 58 562
48 20 263
49 60 392
50 53 378
51 95 219
52 78 321
53 86 599
54 46 522
55 67 480
56 24 506
57 24 384
58 64 163
59 77 115
60 68 273
