NOP: 60
NINT: 17
0 28 2
28 59 3
59 85 4
85 124 5
124 150 6
150 186 7
186 224 8
224 251 9
251 287 10
287 322 9
322 360 8
360 392 7
392 427 6
427 461 5
461 499 4
499 534 3
534 300000 2
1 46 111
2 74 147
3 48 283
4 90 108
5 65 377
6 38 404
7 68 395
8 39 207
9 23 219
10 39 137
11 65 335
12 49 275
13 34 305
14 94 306
15 69 285
16 64 148
17 82 338
18 29 223
19 80 437
20 44 59
21 46 522
22 75 267
23 25 254
24 66 252
25 77 579
26 58 218
27 66 206
28 35 441
29 81 312
30 91 183
31 35 44
32 71 164
33 57 189
34 63 535
35 43 448
36 35 212
37 30 288
38 24 496
39 71 79
40 40 138
41 26 235
42 92 154
43 42 327
44 32 474
45 80 349
46 49 250
47 83 378
48 96 587
49 94 138
50 67 479
51 78 430
52 26 74
53 82 557
54 81 87
55 47 196
56 40 365
57 88 477
58 20 335
59 64 330
60 75 147
