NOP: 60
NINT: 17
0 31 2
31 74 3
74 117 4
117 142 5
142 182 6
182 208 7
208 244 8
244 279 9
279 308 10
308 341 9
341 379 8
379 406 7
406 432 6
432 480 5
480 532 4
532 564 3
564 300000 2
1 21 83
2 52 390
3 80 227
4 64 119
5 84 198
6 34 542
7 93 435
8 98 322
9 91 518
10 76 639
11 61 527
12 85 403
13 81 308
14 40 173
15 54 82
16 24 35
17 42 527
18 91 433
19 71 510
20 50 107
21 60 331
22 24 291
23 94 325
24 88 443
25 68 204
26 70 553
27 93 541
28 26 146
29 35 495
30 56 273
31 58 526
32 73 448
33 37 272
34 71 521
35 96 289
36 62 103
37 28 231
38 33 598
39 81 617
40 65 279
41 95 506
42 90 635
43 22 51
44 37 193
45 50 534
46 80 341
47 53 214
48 74 488
49 57 268
50 43 190
51 31 202
52 96 329
53 27 189
54 81 500
55 97 568
56 54 270
57 78 564
58 62 180
59 96 456
60 33 100
