NOP: 60
NINT: 15
0 47 4
47 66 5
66 117 6
117 162 7
162 203 8
203 239 9
239 277 10
277 318 9
318 370 8
370 397 7
397 435 6
435 480 5
480 529 4
529 566 3
566 300000 2
1 76 383
2 80 204
3 23 82
4 98 132
5 36 334
6 90 166
7 50 566
8 79 175
9 88 229
10 44 427
11 69 308
12 86 188
13 56 106
14 61 315
15 68 83
16 97 514
17 56 75
18 39 433
19 63 516
20 54 212
21 34 499
22 85 226
23 99 216
24 38 114
25 67 249
26 31 328
27 93 148
28 20 201
29 93 336
30 86 394
31 67 229
32 77 277
33 33 512
34 25 382
35 26 91
36 37 109
37 43 108
38 75 392
39 83 199
40 91 504
41 73 361
42 28 360
43 30 194
44 92 381
45 25 296
46 87 338
47 91 239
48 46 416
49 28 418
50 40 183
51 46 173
52 38 303
53 81 360
54 60 427
55 92 405
56 73 341
57 72 120
58 67 88
59 41 110
60 29 219
