NOP: 60
NINT: 18
0 31 1
31 66 2
66 114 3
114 151 4
151 176 5
176 209 6
209 250 7
250 283 8
283 323 9
323 365 10
365 392 9
392 431 8
431 474 7
474 512 6
512 543 5
543 575 4
575 614 3
614 300000 2
1 61 274
2 59 361
3 43 194
4 35 205
5 21 83
6 83 150
7 67 307
8 56 236
9 50 285
10 27 407
11 45 104
12 23 407
13 86 360
14 94 569
15 25 462
16 63 362
17 92 449
18 63 267
19 53 185
20 58 380
21 79 224
22 57 473
23 43 89
24 63 447
25 67 338
26 82 185
27 24 348
28 34 40
29 93 111
30 23 312
31 37 62
32 93 607
33 60 366
34 53 593
35 34 293
36 68 524
37 96 146
38 29 299
39 82 342
40 56 439
41 21 185
42 68 491
43 43 304
44 48 227
45 39 276
46 83 515
47 32 492
48 57 551
49 31 211
50 59 402
51 84 413
52 90 436
53 36 484
54 89 340
55 85 190
56 98 420
57 28 55
58 64 202
59 79 239
60 39 233
