NOP: 60
NINT: 18
0 32 1
32 61 2
61 102 3
102 129 4
129 153 5
153 196 6
196 231 7
231 269 8
269 292 9
292 314 10
314 344 9
344 377 8
377 408 7
408 433 6
433 458 5
458 493 4
493 522 3
522 300000 2
1 20 478
2 64 537
3 43 245
4 48 241
5 23 37
6 45 169
7 83 352
8 37 536
9 22 152
10 48 454
11 82 138
12 72 225
13 57 522
14 78 486
15 65 215
16 26 435
17 21 477
18 66 132
19 23 534
20 56 387
21 42 491
22 42 63
23 38 453
24 34 187
25 38 160
26 45 430
27 95 461
28 71 373
29 35 268
30 71 304
31 70 153
32 74 183
33 71 300
34 92 336
35 36 378
36 80 327
37 66 393
38 93 186
39 33 235
40 36 450
41 66 365
42 58 223
43 44 240
44 36 166
45 68 82
46 35 181
47 84 270
48 80 427
49 21 89
50 24 227
51 51 176
52 85 531
53 55 518
54 61 138
55 91 471
56 30 357
57 57 508
58 26 147
59 32 488
60 20 68
