NOP: 60
NINT: 16
0 35 3
35 81 4
81 121 5
121 155 6
155 191 7
191 230 8
230 272 9
272 293 10
293 330 9
330 354 8
354 402 7
402 431 6
431 473 5
473 519 4
519 560 3
560 300000 2
1 75 311
2 34 91
3 87 571
4 61 498
5 33 142
6 68 191
7 64 282
8 86 132
9 86 492
10 57 234
11 54 157
12 55 127
13 25 358
14 83 423
15 34 438
16 78 312
17 35 455
18 45 157
19 93 553
20 52 441
21 68 215
22 67 384
23 92 209
24 36 526
25 36 324
26 99 244
27 98 424
28 48 75
29 90 348
30 55 566
31 47 584
32 54 342
33 68 150
34 54 341
35 74 183
36 25 484
37 29 247
38 51 240
39 39 161
40 47 138
41 51 136
42 92 129
43 50 402
44 77 242
45 55 121
46 32 283
47 49 450
48 23 171
49 63 572
50 28 338
51 98 271
52 77 188
53 67 250
54 79 331
55 43 180
56 38 365
57 56 214
58 49 167
59 71 258
60 90 552
