NOP: 60
NINT: 13
0 54 6
54 92 7
92 118 8
118 172 9
172 198 10
198 240 9
240 285 8
285 317 7
317 373 6
373 410 5
410 451 4
451 504 3
504 300000 2
1 33 437
2 88 142
3 90 300
4 57 269
5 41 487
6 59 425
7 20 130
8 51 533
9 90 121
10 71 395
11 46 491
12 98 138
13 77 238
14 58 328
15 39 550
16 58 103
17 68 420
18 43 65
19 27 220
20 66 70
21 86 438
22 46 163
23 71 124
24 97 517
25 70 97
26 72 309
27 30 89
28 23 511
29 73 99
30 59 160
31 40 61
32 41 379
33 46 193
34 91 277
35 88 92
36 90 105
37 80 242
38 80 159
39 21 132
40 93 103
41 60 117
42 84 555
43 59 346
44 46 135
45 42 343
46 72 301
47 54 430
48 96 187
49 55 95
50 38 311
51 71 147
52 94 523
53 47 163
54 21 434
55 58 548
56 48 507
57 88 239
58 36 275
59 31 366
60 56 280
