NOP: 60
NINT: 17
0 32 2
32 73 3
73 122 4
122 158 5
158 187 6
187 227 7
227 253 8
253 297 9
297 327 10
327 368 9
368 400 8
400 432 7
432 464 6
464 497 5
497 538 4
538 573 3
573 300000 2
1 94 105
2 28 540
3 27 77
4 87 260
5 32 435
6 75 297
7 47 398
8 31 525
9 25 65
10 89 483
11 26 447
12 69 208
13 52 140
14 55 137
15 86 407
16 40 326
17 86 334
18 81 546
19 22 23
20 87 499
21 99 518
22 83 218
23 45 621
24 94 638
25 94 578
26 96 146
27 92 380
28 73 336
29 65 537
30 26 228
31 41 448
32 58 376
33 46 337
34 26 497
35 26 628
36 84 115
37 63 569
38 31 353
39 68 512
40 71 513
41 35 64
42 84 171
43 84 440
44 70 70
45 80 94
46 86 188
47 57 421
48 98 353
49 61 94
50 76 312
51 66 559
52 27 187
53 95 207
54 40 318
55 53 536
56 50 202
57 74 101
58 46 144
59 84 644
60 51 497
