NOP: 60
NINT: 17
0 45 2
45 84 3
84 122 4
122 162 5
162 192 6
192 217 7
217 258 8
258 279 9
279 313 10
313 356 9
356 383 8
383 409 7
409 437 6
437 468 5
468 496 4
496 531 3
531 300000 2
1 65 369
2 49 508
3 27 591
4 98 390
5 34 592
6 52 226
7 30 334
8 32 351
9 70 374
10 40 176
11 90 346
12 57 202
13 83 171
14 76 215
15 91 530
16 88 150
17 45 499
18 59 439
19 82 241
20 86 296
21 79 260
22 52 334
23 63 352
24 43 575
25 43 222
26 56 200
27 48 84
28 40 228
29 48 97
30 68 595
31 20 393
32 76 76
33 35 126
34 55 523
35 52 152
36 95 404
37 92 575
38 40 476
39 83 545
40 37 564
41 76 275
42 80 546
43 27 208
44 47 549
45 20 609
46 66 101
47 85 276
48 89 144
49 47 142
50 94 107
51 83 184
52 31 611
53 21 580
54 78 599
55 52 582
56 28 422
57 95 139
58 53 184
59 33 588
60 56 518
