NOP: 60
NINT: 18
0 24 1
24 60 2
60 99 3
99 133 4
133 172 5
172 211 6
211 243 7
243 290 8
290 327 9
327 365 10
365 388 9
388 444 8
444 469 7
469 494 6
494 531 5
531 577 4
577 613 3
613 300000 2
1 77 297
2 83 293
3 49 565
4 47 210
5 45 354
6 23 24
7 65 370
8 89 355
9 98 592
10 93 135
11 69 602
12 83 656
13 81 238
14 76 506
15 62 251
16 23 127
17 34 606
18 27 490
19 46 267
20 91 423
21 99 102
22 91 582
23 32 177
24 92 366
25 90 228
26 26 596
27 36 259
28 59 428
29 50 321
30 95 481
31 37 681
32 71 218
33 96 625
34 96 400
35 46 198
36 69 653
37 76 366
38 38 65
39 20 192
40 58 132
41 52 235
42 77 218
43 47 664
44 23 175
45 59 578
46 50 103
47 99 111
48 72 181
49 88 222
50 79 521
51 83 124
52 91 508
53 50 535
54 24 673
55 28 377
56 69 139
57 23 444
58 98 667
59 80 144
60 87 460
