NOP: 60
NINT: 18
0 31 1
31 62 2
62 101 3
101 129 4
129 156 5
156 199 6
199 228 7
228 270 8
270 307 9
307 328 10
328 355 9
355 389 8
389 437 7
437 463 6
463 504 5
504 533 4
533 555 3
555 300000 2
1 30 553
2 24 191
3 23 498
4 49 569
5 25 101
6 29 299
7 69 275
8 55 290
9 58 206
10 28 219
11 31 265
12 44 474
13 38 438
14 29 297
15 26 448
16 56 502
17 47 319
18 95 387
19 81 103
20 39 512
21 40 41
22 46 499
23 58 236
24 91 269
25 61 144
26 88 592
27 91 252
28 58 571
29 98 154
30 57 95
31 32 576
32 88 291
33 44 217
34 57 81
35 90 409
36 48 218
37 81 102
38 46 602
39 40 96
40 97 549
41 60 119
42 97 251
43 80 342
44 43 471
45 22 386
46 41 78
47 28 514
48 78 594
49 38 571
50 98 419
51 93 311
52 97 311
53 32 524
54 85 251
55 92 245
56 28 352
57 48 243
58 34 263
59 57 225
60 42 563
