NOP: 60
NINT: 18
0 26 1
26 69 2
69 105 3
105 127 4
127 157 5
157 191 6
191 226 7
226 251 8
251 278 9
278 301 10
301 344 9
344 390 8
390 423 7
423 463 6
463 480 5
480 521 4
521 553 3
553 300000 2
1 90 609
2 59 491
3 74 327
4 73 131
5 58 501
6 55 200
7 81 322
8 45 360
9 38 72
10 35 395
11 29 97
12 26 607
13 44 359
14 99 308
15 79 544
16 47 240
17 20 85
18 78 461
19 79 593
20 44 424
21 38 558
22 24 24
23 20 186
24 96 219
25 65 386
26 46 357
27 41 386
28 20 197
29 33 256
30 53 242
31 20 363
32 88 312
33 74 584
34 83 499
35 29 40
36 41 372
37 46 125
38 78 176
39 86 562
40 68 289
41 42 494
42 57 109
43 78 332
44 65 72
45 82 618
46 65 355
47 72 101
48 40 304
49 97 546
50 21 133
51 90 470
52 80 328
53 77 177
54 57 433
55 64 342
56 75 212
57 85 210
58 34 233
59 75 451
60 46 172
