NOP: 60
NINT: 18
0 41 1
41 84 2
84 126 3
126 178 4
178 210 5
210 239 6
239 272 7
272 319 8
319 368 9
368 391 10
391 414 9
414 453 8
453 482 7
482 534 6
534 571 5
571 611 4
611 639 3
639 300000 2
1 98 393
2 98 456
3 88 563
4 84 97
5 84 540
6 29 266
7 88 494
8 69 299
9 91 259
10 38 184
11 23 539
12 72 243
13 85 98
14 87 300
15 23 106
16 49 578
17 44 212
18 79 81
19 29 351
20 22 251
21 49 260
22 94 326
23 40 225
24 48 140
25 41 180
26 71 446
27 94 279
28 32 89
29 76 234
30 90 181
31 87 560
32 46 559
33 34 65
34 89 474
35 90 557
36 36 129
37 20 612
38 26 177
39 98 354
40 70 117
41 36 256
42 32 647
43 49 238
44 95 273
45 37 556
46 64 514
47 37 485
48 79 436
49 88 469
50 62 145
51 23 501
52 21 598
53 97 105
54 69 339
55 66 255
56 34 312
57 66 626
58 43 262
59 75 616
60 68 173
