NOP: 60
NINT: 18
0 36 1
36 81 2
81 112 3
112 136 4
136 167 5
167 197 6
197 218 7
218 251 8
251 287 9
287 325 10
325 366 9
366 391 8
391 428 7
428 470 6
470 495 5
495 522 4
522 550 3
550 300000 2
1 35 360
2 79 528
3 69 201
4 65 171
5 85 409
6 51 328
7 78 601
8 37 337
9 70 152
10 43 279
11 96 234
12 55 348
13 24 192
14 85 140
15 53 412
16 22 418
17 55 295
18 79 455
19 22 604
20 25 525
21 70 244
22 70 519
23 37 571
24 37 121
25 26 588
26 46 421
27 22 527
28 87 188
29 20 471
30 68 151
31 32 494
32 28 96
33 72 541
34 88 551
35 60 528
36 78 120
37 84 587
38 22 407
39 81 229
40 61 205
41 91 97
42 67 312
43 20 549
44 79 266
45 72 410
46 61 327
47 24 374
48 73 398
49 60 255
50 64 100
51 73 180
52 62 458
53 44 392
54 80 556
55 91 103
56 24 533
57 43 200
58 62 358
59 67 322
60 69 586
