NOP: 60
NINT: 18
0 16 1
16 58 2
58 89 3
89 129 4
129 169 5
169 202 6
202 239 7
239 269 8
269 303 9
303 340 10
340 382 9
382 404 8
404 438 7
438 474 6
474 511 5
511 539 4
539 573 3
573 300000 2
1 94 149
2 41 284
3 70 231
4 67 95
5 91 588
6 95 385
7 20 506
8 98 419
9 80 258
10 67 579
11 43 149
12 92 472
13 39 340
14 78 247
15 63 133
16 56 435
17 79 614
18 78 508
19 97 279
20 61 645
21 80 699
22 50 282
23 92 252
24 45 589
25 58 330
26 91 208
27 95 307
28 92 498
29 81 502
30 45 455
31 47 54
32 71 388
33 65 145
34 48 561
35 35 404
36 50 127
37 48 423
38 30 98
39 68 481
40 34 112
41 98 165
42 96 543
43 34 692
44 85 378
45 89 301
46 43 475
47 95 696
48 54 643
49 43 173
50 44 314
51 33 388
52 83 317
53 20 480
54 38 117
55 55 439
56 94 97
57 59 301
58 86 172
59 60 152
60 97 362
