NOP: 60
NINT: 18
0 29 1
29 64 2
64 107 3
107 138 4
138 171 5
171 206 6
206 238 7
238 277 8
277 296 9
296 343 10
343 370 9
370 400 8
400 426 7
426 445 6
445 474 5
474 507 4
507 534 3
534 300000 2
1 41 526
2 49 564
3 80 120
4 31 249
5 64 568
6 62 249
7 96 322
8 73 206
9 52 74
10 95 553
11 32 357
12 29 53
13 51 585
14 31 324
15 74 85
16 65 275
17 43 162
18 99 339
19 43 339
20 68 549
21 57 341
22 20 87
23 42 55
24 36 550
25 68 208
26 29 218
27 31 280
28 99 261
29 39 418
30 43 224
31 90 437
32 81 385
33 59 397
34 42 481
35 91 378
36 21 67
37 42 335
38 41 319
39 80 277
40 75 300
41 70 469
42 57 96
43 41 550
44 54 354
45 85 267
46 23 257
47 28 48
48 78 526
49 30 102
50 67 530
51 44 455
52 40 250
53 89 111
54 76 237
55 55 419
56 52 486
57 42 332
58 48 188
59 84 177
60 28 497
