NOP: 60
NINT: 18
0 33 1
33 59 2
59 93 3
93 128 4
128 154 5
154 198 6
198 229 7
229 259 8
259 280 9
280 320 10
320 359 9
359 386 8
386 420 7
420 442 6
442 482 5
482 523 4
523 545 3
545 300000 2
1 40 60
2 98 292
3 78 191
4 32 32
5 34 334
6 56 318
7 70 207
8 23 152
9 23 434
10 29 57
11 23 43
12 78 379
13 70 140
14 96 105
15 43 592
16 35 293
17 45 419
18 85 421
19 26 341
20 66 559
21 55 531
22 68 408
23 79 441
24 29 568
25 59 162
26 26 345
27 76 150
28 23 514
29 54 110
30 74 446
31 39 460
32 77 249
33 22 25
34 58 161
35 31 523
36 68 273
37 98 564
38 96 338
39 83 397
40 35 565
41 93 347
42 56 64
43 96 443
44 89 395
45 94 121
46 87 454
47 36 472
48 67 216
49 82 498
50 70 440
51 78 162
52 73 123
53 27 200
54 62 166
55 22 571
56 70 352
57 36 427
58 20 488
59 22 234
60 40 115
