NOP: 60
NINT: 17
0 37 2
37 79 3
79 115 4
115 144 5
144 174 6
174 205 7
205 247 8
247 283 9
283 315 10
315 340 9
340 378 8
378 404 7
404 441 6
441 476 5
476 511 4
511 551 3
551 300000 2
1 51 199
2 28 620
3 74 462
4 52 207
5 83 527
6 98 428
7 89 144
8 91 326
9 72 346
10 58 523
11 75 286
12 56 576
13 22 626
14 55 368
15 88 444
16 88 424
17 86 177
18 35 260
19 79 384
20 98 300
21 74 302
22 29 161
23 35 251
24 72 599
25 34 37
26 93 252
27 21 30
28 79 310
29 33 90
30 85 192
31 97 612
32 45 438
33 93 410
34 32 131
35 22 38
36 72 221
37 35 429
38 85 96
39 65 290
40 78 367
41 75 369
42 37 183
43 33 492
44 95 189
45 21 521
46 48 70
47 25 594
48 42 293
49 67 291
50 44 423
51 72 505
52 75 310
53 70 78
54 91 94
55 29 348
56 96 96
57 26 477
58 50 580
59 58 385
60 29 481
