NOP: 60
NINT: 17
0 28 2
28 62 3
62 89 4
89 117 5
117 152 6
152 186 7
186 220 8
220 253 9
253 294 10
294 331 9
331 370 8
370 416 7
416 449 6
449 475 5
475 510 4
510 557 3
557 300000 2
1 97 445
2 58 570
3 94 421
4 41 79
5 23 358
6 34 186
7 60 249
8 93 356
9 71 166
10 55 357
11 35 107
12 55 120
13 80 498
14 44 144
15 20 482
16 86 93
17 84 542
18 43 258
19 52 236
20 78 520
21 92 416
22 58 524
23 63 208
24 49 73
25 90 446
26 28 141
27 58 533
28 83 412
29 55 457
30 65 169
31 67 329
32 73 446
33 47 248
34 60 251
35 30 98
36 95 201
37 75 286
38 63 73
39 83 570
40 93 316
41 45 461
42 70 177
43 87 91
44 26 233
45 38 197
46 54 117
47 74 254
48 24 346
49 20 311
50 62 238
51 70 118
52 33 59
53 87 437
54 73 111
55 57 256
56 29 382
57 22 321
58 82 96
59 89 400
60 53 155
