NOP: 60
NINT: 18
0 48 1
48 68 2
68 101 3
101 135 4
135 176 5
176 213 6
213 246 7
246 287 8
287 310 9
310 350 10
350 375 9
375 423 8
423 475 7
475 515 6
515 549 5
549 582 4
582 625 3
625 300000 2
1 71 619
2 64 132
3 98 330
4 35 559
5 85 162
6 28 108
7 73 652
8 30 73
9 96 355
10 22 101
11 85 364
12 26 578
13 66 464
14 92 378
15 83 449
16 88 199
17 45 166
18 61 178
19 99 666
20 96 125
21 76 343
22 68 628
23 53 322
24 91 649
25 52 617
26 80 449
27 70 419
28 35 269
29 99 369
30 34 540
31 43 472
32 37 663
33 27 564
34 89 161
35 36 341
36 67 337
37 56 74
38 86 440
39 64 544
40 46 487
41 47 280
42 71 527
43 54 339
44 93 449
45 43 174
46 88 337
47 20 600
48 48 324
49 72 676
50 48 680
51 51 523
52 95 245
53 61 354
54 97 349
55 98 582
56 78 416
57 61 100
58 46 483
59 83 109
60 55 422
