NOP: 60
NINT: 17
0 38 2
38 74 3
74 101 4
101 131 5
131 170 6
170 202 7
202 233 8
233 277 9
277 304 10
304 337 9
337 372 8
372 406 7
406 429 6
429 475 5
475 515 4
515 547 3
547 300000 2
1 39 538
2 88 91
3 56 576
4 58 568
5 24 515
6 73 507
7 89 330
8 30 218
9 52 268
10 58 189
11 59 113
12 76 85
13 52 186
14 63 311
15 84 555
16 26 474
17 37 382
18 84 582
19 48 246
20 81 108
21 32 407
22 38 351
23 26 370
24 34 502
25 49 489
26 87 102
27 86 165
28 30 316
29 45 502
30 22 310
31 35 541
32 75 399
33 40 236
34 22 501
35 38 563
36 85 508
37 86 255
38 66 487
39 66 275
40 72 505
41 53 387
42 77 100
43 52 373
44 84 100
45 68 114
46 74 508
47 76 83
48 57 264
49 69 248
50 61 325
51 31 233
52 52 455
53 99 593
54 36 398
55 75 356
56 95 609
57 80 142
58 21 355
59 88 222
60 92 341
