NOP: 60
NINT: 17
0 36 2
36 61 3
61 98 4
98 136 5
136 177 6
177 207 7
207 239 8
239 282 9
282 315 10
315 333 9
333 372 8
372 393 7
393 422 6
422 462 5
462 497 4
497 540 3
540 300000 2
1 44 507
2 45 345
3 82 89
4 83 540
5 93 212
6 96 273
7 66 191
8 76 560
9 68 386
10 81 471
11 81 172
12 99 584
13 39 407
14 78 504
15 90 486
16 35 55
17 44 579
18 22 60
19 27 164
20 71 592
21 72 85
22 40 225
23 55 120
24 71 417
25 33 110
26 56 367
27 26 481
28 44 423
29 50 123
30 80 480
31 48 485
32 33 395
33 20 253
34 45 336
35 47 316
36 26 530
37 57 292
38 83 97
39 20 554
40 88 113
41 41 566
42 43 412
43 86 203
44 74 457
45 24 506
46 58 152
47 80 360
48 50 350
49 65 534
50 80 424
51 60 320
52 44 58
53 40 415
54 72 213
55 37 358
56 96 291
57 36 109
58 54 321
59 47 106
60 71 174
