NOP: 60
NINT: 18
0 47 1
47 79 2
79 116 3
116 150 4
150 179 5
179 203 6
203 239 7
239 271 8
271 309 9
309 337 10
337 364 9
364 399 8
399 439 7
439 466 6
466 492 5
492 524 4
524 554 3
554 300000 2
1 42 206
2 68 279
3 21 298
4 36 384
5 94 458
6 66 516
7 48 464
8 97 299
9 65 290
10 79 538
11 93 187
12 95 339
13 68 119
14 54 180
15 83 285
16 59 474
17 93 569
18 37 200
19 72 278
20 30 216
21 85 547
22 52 534
23 31 291
24 81 372
25 49 542
26 22 55
27 51 339
28 98 471
29 72 397
30 29 424
31 57 144
32 59 101
33 39 71
34 46 175
35 29 430
36 95 603
37 63 345
38 21 38
39 41 621
40 75 324
41 63 296
42 49 422
43 65 149
44 31 531
45 82 110
46 96 435
47 25 256
48 32 196
49 92 588
50 21 211
51 39 222
52 56 470
53 88 573
54 22 161
55 73 628
56 38 553
57 41 410
58 58 62
59 72 273
60 44 156
