NOP: 60
NINT: 14
0 30 5
30 86 6
86 113 7
113 164 8
164 211 9
211 245 10
245 286 9
286 311 8
311 353 7
353 398 6
398 439 5
439 483 4
483 542 3
542 300000 2
1 64 166
2 74 391
3 61 319
4 87 405
5 45 356
6 36 53
7 67 123
8 72 340
9 30 486
10 95 323
11 46 138
12 59 321
13 74 156
14 50 277
15 63 68
16 45 563
17 57 571
18 32 61
19 30 99
20 91 509
21 28 210
22 35 54
23 84 154
24 52 370
25 90 513
26 77 206
27 44 151
28 77 120
29 74 123
30 22 324
31 58 256
32 51 490
33 61 363
34 32 205
35 67 68
36 94 172
37 41 289
38 71 183
39 79 456
40 24 97
41 68 76
42 97 111
43 94 113
44 43 569
45 50 69
46 77 294
47 68 245
48 55 344
49 93 103
50 29 47
51 79 434
52 29 380
53 53 555
54 64 416
55 51 93
56 89 505
57 80 273
58 69 231
59 99 565
60 72 130
