NOP: 60
NINT: 11
0 43 8
43 88 9
88 132 10
132 165 9
165 208 8
208 248 7
248 294 6
294 331 5
331 374 4
374 436 3
436 300000 2
1 89 485
2 43 55
3 44 325
4 35 471
5 60 64
6 84 150
7 44 358
8 55 440
9 51 241
10 39 488
11 77 331
12 50 288
13 59 496
14 83 275
15 73 122
16 77 268
17 44 158
18 54 267
19 40 486
20 28 472
21 44 305
22 83 501
23 67 97
24 88 162
25 29 534
26 52 153
27 75 537
28 54 252
29 33 130
30 79 245
31 43 112
32 37 80
33 29 55
34 28 260
35 84 361
36 92 436
37 29 327
38 23 151
39 20 454
40 28 134
41 90 376
42 73 373
43 60 537
44 79 504
45 62 329
46 59 128
47 59 118
48 91 428
49 63 224
50 78 338
51 29 344
52 85 468
53 91 196
54 67 388
55 30 448
56 85 413
57 80 98
58 72 378
59 24 197
60 81 346
