NOP: 60
NINT: 18
0 43 1
43 78 2
78 116 3
116 156 4
156 189 5
189 235 6
235 272 7
272 307 8
307 354 9
354 395 10
395 438 9
438 476 8
476 508 7
508 543 6
543 568 5
568 601 4
601 639 3
639 300000 2
1 73 321
2 82 285
3 63 139
4 77 392
5 73 611
6 20 284
7 69 182
8 32 254
9 72 145
10 20 529
11 79 198
12 74 131
13 65 300
14 60 435
15 28 63
16 96 227
17 33 479
18 56 434
19 30 64
20 47 200
21 98 489
22 32 149
23 60 487
24 26 580
25 39 290
26 78 305
27 89 410
28 57 572
29 29 442
30 66 366
31 39 300
32 52 77
33 94 253
34 52 186
35 89 105
36 74 391
37 36 559
38 43 426
39 84 299
40 43 43
41 77 580
42 39 420
43 51 162
44 90 380
45 55 290
46 71 521
47 86 461
48 27 536
49 89 608
50 53 200
51 77 315
52 38 560
53 51 56
54 97 104
55 84 237
56 50 253
57 68 99
58 76 614
59 39 359
60 77 358
