NOP: 60
NINT: 18
0 33 1
33 61 2
61 95 3
95 131 4
131 173 5
173 190 6
190 246 7
246 268 8
268 304 9
304 334 10
334 365 9
365 404 8
404 436 7
436 471 6
471 498 5
498 531 4
531 572 3
572 300000 2
1 81 321
2 93 94
3 90 215
4 84 378
5 90 165
6 94 387
7 78 438
8 24 163
9 36 263
10 78 236
11 24 369
12 66 514
13 43 53
14 60 501
15 53 215
16 22 426
17 21 251
18 89 130
19 57 560
20 55 591
21 86 270
22 77 519
23 50 167
24 89 341
25 94 393
26 37 458
27 91 484
28 97 404
29 49 155
30 24 365
31 73 589
32 46 525
33 87 289
34 48 284
35 29 485
36 22 514
37 73 215
38 27 340
39 31 58
40 99 468
41 30 510
42 95 174
43 41 148
44 69 519
45 21 220
46 49 281
47 24 221
48 92 153
49 51 545
50 32 54
51 33 392
52 23 388
53 25 372
54 73 381
55 29 314
56 41 546
57 32 125
58 24 451
59 91 215
60 57 93
