NOP: 60
NINT: 9
0 56 10
56 111 9
111 167 8
167 215 7
215 286 6
286 319 5
319 354 4
354 446 3
446 300000 2
1 84 417
2 61 102
3 45 155
4 57 446
5 69 416
6 98 333
7 40 470
8 42 229
9 20 380
10 28 52
11 66 105
12 88 106
13 53 327
14 34 448
15 49 401
16 29 535
17 77 444
18 31 511
19 27 433
20 47 140
21 68 363
22 43 207
23 45 549
24 22 459
25 93 447
26 82 320
27 62 127
28 22 559
29 53 465
30 45 526
31 71 236
32 91 359
33 95 124
34 51 91
35 41 540
36 95 476
37 42 341
38 81 547
39 89 456
40 30 488
41 35 338
42 75 466
43 55 286
44 46 118
45 79 261
46 58 89
47 52 336
48 21 299
49 44 401
50 53 560
51 34 227
52 70 535
53 37 147
54 95 462
55 84 418
56 50 292
57 64 368
58 71 304
59 62 173
60 94 142
