NOP: 60
NINT: 18
0 38 1
38 78 2
78 107 3
107 154 4
154 191 5
191 229 6
229 262 7
262 310 8
310 351 9
351 396 10
396 442 9
442 490 8
490 537 7
537 571 6
571 596 5
596 646 4
646 694 3
694 300000 2
1 61 104
2 65 427
3 81 355
4 76 362
5 61 633
6 90 603
7 92 437
8 70 192
9 97 187
10 81 616
11 39 394
12 42 399
13 74 120
14 37 194
15 61 199
16 88 417
17 82 624
18 26 41
19 56 144
20 34 633
21 96 190
22 95 184
23 50 51
24 91 614
25 59 462
26 91 412
27 99 284
28 78 111
29 85 642
30 75 423
31 66 632
32 47 57
33 57 680
34 74 89
35 38 118
36 22 427
37 76 522
38 96 288
39 24 561
40 99 202
41 58 456
42 66 424
43 92 546
44 20 319
45 38 581
46 22 90
47 93 106
48 70 568
49 63 582
50 38 440
51 57 632
52 47 61
53 79 619
54 63 176
55 94 542
56 26 152
57 71 538
58 74 148
59 88 647
60 60 325
