NOP: 60
NINT: 18
0 52 1
52 88 2
88 142 3
142 173 4
173 207 5
207 233 6
233 281 7
281 318 8
318 343 9
343 377 10
377 408 9
408 453 8
453 485 7
485 511 6
511 549 5
549 570 4
570 589 3
589 300000 2
1 43 130
2 61 431
3 76 287
4 66 301
5 31 568
6 78 88
7 27 628
8 93 263
9 93 513
10 71 99
11 40 397
12 52 427
13 87 641
14 29 496
15 49 219
16 57 426
17 55 259
18 25 68
19 78 220
20 93 424
21 88 544
22 69 308
23 68 512
24 83 465
25 34 145
26 23 538
27 31 252
28 24 626
29 49 565
30 85 139
31 87 463
32 90 457
33 81 595
34 93 185
35 28 647
36 78 237
37 97 301
38 75 484
39 58 425
40 80 247
41 27 172
42 61 272
43 23 326
44 52 174
45 54 494
46 61 542
47 42 255
48 53 138
49 78 388
50 47 166
51 58 233
52 59 468
53 41 591
54 96 350
55 34 579
56 64 134
57 67 227
58 34 313
59 29 212
60 80 271
