NOP: 60
NINT: 18
0 41 1
41 72 2
72 104 3
104 140 4
140 175 5
175 214 6
214 250 7
250 282 8
282 310 9
310 342 10
342 384 9
384 415 8
415 449 7
449 482 6
482 525 5
525 555 4
555 588 3
588 300000 2
1 79 147
2 88 636
3 41 193
4 98 605
5 85 459
6 29 451
7 26 260
8 52 367
9 92 385
10 43 264
11 32 34
12 47 529
13 58 188
14 38 286
15 42 49
16 53 414
17 94 182
18 54 57
19 66 411
20 28 70
21 61 161
22 50 440
23 27 377
24 72 290
25 26 45
26 83 152
27 66 86
28 60 533
29 84 358
30 88 190
31 35 177
32 80 568
33 35 620
34 74 236
35 95 611
36 79 420
37 24 304
38 34 348
39 93 354
40 60 417
41 74 94
42 38 396
43 74 600
44 86 110
45 75 614
46 96 234
47 35 504
48 96 250
49 23 114
50 29 169
51 50 105
52 91 539
53 41 438
54 74 166
55 20 71
56 55 531
57 95 181
58 50 87
59 61 305
60 74 278
