NOP: 60
NINT: 16
0 30 3
30 60 4
60 108 5
108 146 6
146 180 7
180 206 8
206 255 9
255 296 10
296 322 9
322 352 8
352 377 7
377 401 6
401 436 5
436 465 4
465 491 3
491 300000 2
1 94 298
2 22 530
3 57 137
4 55 66
5 85 192
6 27 377
7 24 300
8 29 566
9 47 520
10 50 63
11 79 108
12 67 470
13 57 386
14 42 175
15 37 559
16 45 90
17 47 120
18 47 161
19 36 377
20 20 126
21 58 330
22 93 417
23 46 454
24 89 439
25 53 496
26 93 341
27 60 231
28 80 484
29 98 336
30 83 487
31 27 393
32 85 447
33 45 64
34 72 545
35 62 518
36 41 137
37 75 139
38 38 64
39 63 464
40 54 453
41 95 328
42 41 422
43 31 346
44 77 449
45 37 336
46 27 489
47 27 98
48 84 122
49 90 380
50 61 486
51 66 222
52 70 290
53 28 122
54 71 344
55 97 315
56 80 134
57 38 159
58 48 488
59 92 114
60 72 539
